DE_00477	chr12	57523550	57557000	LRP1	Abdominal aortic aneurysm
DE_00503	chr4	111709169	111711169	PITX2	Atrial fibrillation
DE_01037	chr1	170586602	170590000	PRRX1	Atrial fibrillation
DE_00486	chr4	62860941	62862941	ADGRL3	Attention-deficit/hyperactivity disorder
DE_00509	chr4	62861251	62863251	ADGRL3	Attention-deficit/hyperactivity disorder
DE_00582	chr4	62860964	62862964	ADGRL3	Attention-deficit/hyperactivity disorder
DE_00395	chrX	1732783	1734783	ASMT	Autism spectrum disorder
DE_00396	chrX	1732892	1734892	ASMT	Autism spectrum disorder
DE_00398	NA	NA	NA	SHOX	Autism spectrum disorder
DE_00556	chr5	25966202	25968000	MSNP1AS	Autism spectrum disorder
DE_00437	chr10	6074002	6104800	IL2RA	Autoimmune disease
DE_00532	chr5	96273002	96281400	ERAP2	Autoimmune disease
DE_00074	chr11	113845402	113846400	HTR3A	Bipolar affective disorder
DE_00243	chr1	98514539	98516539	MIR137, MIR2682	Bipolar disorder
DE_00262	chr22	29195757	29197757	XBP1	Bipolar disorder
DE_00571	chr12	2339802	2367400	CACNA1C	Bipolar disorder
DE_00383	chr8	23081971	23083971	TNFRSF10A	Bladder cancer
DE_00432	chr17	71006202	71007000	ZIP11	Bladder cancer
DE_00577	chr17	71011473	71013473	ZIP11	Bladder cancer
DE_00648	chr19	30295402	30298800	CCNE1	Bladder cancer
DE_00784	chrX	107711402	107712600	IRS4	Bladder Urothelial Carcinoma
DE_00787	chrX	8640202	8640600	TBL1X	Bladder Urothelial Carcinoma
DE_00805	chr6	151193402	151207200	MTHFD1L	Bladder Urothelial Carcinoma
DE_00816	chr10	90986602	91006000	LIPA	Bladder Urothelial Carcinoma
DE_00823	chr4	101083002	101083200	PPP3CA	Bladder Urothelial Carcinoma
DE_00836	chr6	167395002	167395200	MLLT4	Bladder Urothelial Carcinoma
DE_00856	chr17	15879602	15880800	NCOR1	Bladder Urothelial Carcinoma
DE_00866	chr2	233154402	233159800	GIGYF2	Bladder Urothelial Carcinoma
DE_00878	chr3	15599802	15600000	BTD	Bladder Urothelial Carcinoma
DE_00899	chrX	128374202	128374800	SMARCA1	Bladder Urothelial Carcinoma
DE_00911	chr5	1725202	1726000	TERT	Bladder Urothelial Carcinoma
DE_00920	chr16	84240602	84241000	OSGIN1	Bladder Urothelial Carcinoma
DE_00932	chrX	105549002	105550400	TSC22D3	Bladder Urothelial Carcinoma
DE_00945	chr16	663202	685800	STUB1	Bladder Urothelial Carcinoma
DE_00971	chr11	2158202	2159200	KCNQ1	Bladder Urothelial Carcinoma
DE_00978	chr11	16759202	16759800	INSC	Bladder Urothelial Carcinoma
DE_00985	chrX	23575002	23575800	PTCHD1	Bladder Urothelial Carcinoma
DE_00269	chr3	138948982	138956382	FOXL2	Blepharophimosis syndrome
DE_00270	chr3	138949278	138949493	FOXL2	Blepharophimosis syndrome
DE_00271	chr3	138953065	138953195	FOXL2	Blepharophimosis syndrome
DE_00272	chr3	138953777	138953924	FOXL2	Blepharophimosis syndrome
DE_00273	chr3	138952230	138952626	FOXL2	Blepharophimosis syndrome
DE_00634	chr3	138953406	138953701	FOXL2	Blepharophimosis syndrome
DE_00275	chr3	138955586	138955719	FOXL2	Blepharophimosis syndrome
DE_00276	chr3	138949637	138949735	FOXL2	Blepharophimosis syndrome
DE_00277	chr3	138956092	138956195	FOXL2	Blepharophimosis syndrome
DE_00278	chr3	140436096	140436391	FOXL2	Blepharophimosis syndrome
DE_00279	chr3	140432327	140432425	FOXL2	Blepharophimosis syndrome
DE_00280	chr3	140438276	140438409	FOXL2	Blepharophimosis syndrome
DE_00281	chr3	140434920	140435316	FOXL2	Blepharophimosis syndrome
DE_00282	chr3	140435755	140435885	FOXL2	Blepharophimosis syndrome
DE_00283	chr3	140431968	140432183	FOXL2	Blepharophimosis syndrome
DE_00284	chr3	140438782	140438885	FOXL2	Blepharophimosis syndrome
DE_00285	chr3	140436467	140436614	FOXL2	Blepharophimosis syndrome
DE_00042	chr10	6243287	6244600	GATA3	Breast cancer
DE_00044	chr10	7567002	7567600	GATA3	Breast cancer
DE_00045	chr10	7927151	7929152	GATA3	Breast cancer
DE_00046	chr10	8066866	8068867	GATA3	Breast cancer
DE_00047	chr10	8098002	8121400	GATA3	Breast cancer
DE_00048	chr10	8372002	8377000	GATA3	Breast cancer
DE_00049	chr10	8390002	8394400	GATA3	Breast cancer
DE_00050	chr10	8402002	8404600	GATA3	Breast cancer
DE_00051	chr10	8405602	8410600	GATA3	Breast cancer
DE_00052	chr10	8898177	8900178	GATA3	Breast cancer
DE_00053	chr10	8898312	8900313	GATA3	Breast cancer
DE_00054	chr10	8899652	8901653	GATA3	Breast cancer
DE_00055	chr10	8902379	8904380	GATA3	Breast cancer
DE_00056	chr10	8910062	8912063	GATA3	Breast cancer
DE_00060	chr10	89871002	89874800	PTEN	Breast cancer
DE_00061	chr10	89909402	89919200	PTEN	Breast cancer
DE_00062	chr10	89937602	89938400	PTEN	Breast cancer
DE_00063	chr10	90142802	90152600	PTEN	Breast cancer
DE_00064	chr10	9078498	9080499	GATA3	Breast cancer
DE_00065	chr10	9111313	9113314	GATA3	Breast cancer
DE_00066	chr10	9116103	9118104	GATA3	Breast cancer
DE_00067	chr10	9200402	9201600	GATA3	Breast cancer
DE_00068	chr10	9214998	9216999	GATA3	Breast cancer
DE_00069	chr10	9342954	9344955	GATA3	Breast cancer
DE_00071	chr11	107879536	107881537	ATM	Breast cancer
DE_00072	chr11	108209402	108213400	ATM	Breast cancer
DE_00073	chr11	109962202	109963400	ATM	Breast cancer
DE_00092	chr11	68837002	68866200	CCND1	Breast cancer
DE_00093	chr11	68869602	68873200	CCND1	Breast cancer
DE_00094	chr11	68880643	68882644	CCND1	Breast cancer
DE_00095	chr11	68885052	68887053	CCND1	Breast cancer
DE_00096	chr11	69050978	69052979	CCND1	Breast cancer
DE_00097	chr11	69052154	69054155	CCND1	Breast cancer
DE_00098	chr11	69083602	69090000	CCND1	Breast cancer
DE_00099	chr11	69191002	69193000	CCND1	Breast cancer
DE_00100	chr11	69242913	69244914	CCND1	Breast cancer
DE_00101	chr11	69249002	69254400	CCND1	Breast cancer
DE_00102	chr11	69255005	69257006	CCND1	Breast cancer
DE_00103	chr11	69255008	69257009	CCND1	Breast cancer
DE_00104	chr11	69255011	69257012	CCND1	Breast cancer
DE_00105	chr11	69257002	69267000	CCND1	Breast cancer
DE_00106	chr11	69276802	69281000	CCND1	Breast cancer
DE_00107	chr11	69281002	69287200	CCND1	Breast cancer
DE_00108	chr11	69286640	69288641	CCND1	Breast cancer
DE_00109	chr11	69299402	69305200	CCND1	Breast cancer
DE_00110	chr11	69304799	69306800	CCND1	Breast cancer
DE_00111	chr11	69308202	69315800	CCND1	Breast cancer
DE_00112	chr11	69314935	69316936	CCND1	Breast cancer
DE_00113	chr11	69316977	69318978	CCND1	Breast cancer
DE_00114	chr11	69317175	69319176	CCND1	Breast cancer
DE_00115	chr11	69323989	69325990	CCND1	Breast cancer
DE_00116	chr11	69329742	69331743	CCND1	Breast cancer
DE_00117	chr11	69331202	69334200	CCND1	Breast cancer
DE_00118	chr11	69344852	69346853	CCND1	Breast cancer
DE_00119	chr11	69351202	69352000	CCND1	Breast cancer
DE_00120	chr11	69353002	69356800	CCND1	Breast cancer
DE_00121	chr11	69390202	69391200	CCND1	Breast cancer
DE_00122	chr11	69415853	69417854	CCND1	Breast cancer
DE_00123	chr11	69417602	69419000	CCND1	Breast cancer
DE_00124	chr11	69430402	69432400	CCND1	Breast cancer
DE_00125	chr11	69457802	69476800	CCND1	Breast cancer
DE_00136	chr12	115103602	115120400	TBX3	Breast cancer
DE_00137	chr12	11836402	11997800	ETV6	Breast cancer
DE_00138	chr12	12027802	12051800	ETV6	Breast cancer
DE_00141	chr12	12870602	12876600	CDKN1B	Breast cancer
DE_00142	chr12	12879202	12880200	ETV6	Breast cancer
DE_00143	chr12	12950802	12966200	CDKN1B	Breast cancer
DE_00144	chr12	50450445	50452446	SMARCD1	Breast cancer
DE_00145	chr1	26437008	26439009	ARID1A	Breast cancer
DE_00147	chr1	26798602	26799000	ARID1A	Breast cancer
DE_00148	chr1	27092402	27102800	ARID1A	Breast cancer
DE_00149	chr1	27491202	27494000	ARID1A	Breast cancer
DE_00150	chr1	27719602	27726400	ARID1A	Breast cancer
DE_00152	chr13	32890402	32895400	BRCA2	Breast cancer
DE_00153	chr13	33213602	33214600	BRCA2	Breast cancer
DE_00156	chr13	48610842	48612843	RB1	Breast cancer
DE_00161	chr14	105191402	105218800	AKT1	Breast cancer
DE_00162	chr14	105220202	105228800	AKT1	Breast cancer
DE_00163	chr14	105267802	105272600	AKT1	Breast cancer
DE_00164	chr14	105443532	105445533	AKT1	Breast cancer
DE_00165	chr14	37709185	37711186	FOXA1	Breast cancer
DE_00166	chr14	37709806	37711807	FOXA1	Breast cancer
DE_00167	chr14	37722745	37724746	FOXA1	Breast cancer
DE_00168	chr14	37732002	37733800	FOXA1	Breast cancer
DE_00169	chr14	38057802	38060800	FOXA1	Breast cancer
DE_00170	chr14	38117241	38119242	FOXA1	Breast cancer
DE_00171	chr14	38119402	38120400	FOXA1	Breast cancer
DE_00172	chr14	38125241	38127242	FOXA1	Breast cancer
DE_00173	chr14	38163005	38165006	FOXA1	Breast cancer
DE_00174	chr14	38165802	38169400	FOXA1	Breast cancer
DE_00175	chr14	38179002	38179800	FOXA1	Breast cancer
DE_00176	chr14	38181676	38183677	FOXA1	Breast cancer
DE_00177	chr14	38181684	38183685	FOXA1	Breast cancer
DE_00178	chr14	38181915	38183916	FOXA1	Breast cancer
DE_00179	chr14	38183293	38185294	FOXA1	Breast cancer
DE_00189	chr16	68738002	68739200	CDH1	Breast cancer
DE_00190	chr16	68740002	68742600	CDH1	Breast cancer
DE_00191	chr16	68748802	68750800	CDH1	Breast cancer
DE_00192	chr16	68751380	68753381	CDH1	Breast cancer
DE_00193	chr16	68807602	68838400	CDH1	Breast cancer
DE_00194	chr17	16125784	16127785	NCOR1	Breast cancer
DE_00195	chr17	16127122	16129123	NCOR1	Breast cancer
DE_00199	chr17	41278202	41283200	BRCA1	Breast cancer
DE_00200	chr17	41442802	41451800	BRCA1	Breast cancer
DE_00201	chr17	55928202	56033000	RAD51C	Breast cancer
DE_00202	chr17	56402802	56429200	RAD51C	Breast cancer
DE_00203	chr17	56490423	56492424	RAD51C	Breast cancer
DE_00204	chr17	56564602	56566000	RAD51C	Breast cancer
DE_00205	chr17	56685893	56687894	RAD51C	Breast cancer
DE_00206	chr17	56686036	56688037	RAD51C	Breast cancer
DE_00207	chr17	56726563	56728564	RAD51C	Breast cancer
DE_00208	chr17	56819202	56819800	RAD51C	Breast cancer
DE_00209	chr17	56840079	56842080	RAD51C	Breast cancer
DE_00210	chr17	57030202	57030600	RAD51C	Breast cancer
DE_00211	chr17	57231982	57233983	RAD51C	Breast cancer
DE_00212	chr17	57286802	57287400	RAD51C	Breast cancer
DE_00213	chr17	57288002	57291600	RAD51C	Breast cancer
DE_00214	chr17	57900602	57938400	RAD51C	Breast cancer
DE_00215	chr17	59366002	59367600	BRIP1	Breast cancer
DE_00216	chr17	59375306	59377307	BRIP1	Breast cancer
DE_00217	chr17	59376191	59378192	BRIP1	Breast cancer
DE_00218	chr17	59524138	59526139	BRIP1	Breast cancer
DE_00219	chr17	59714852	59716853	BRIP1	Breast cancer
DE_00220	chr17	59721479	59723480	BRIP1	Breast cancer
DE_00221	chr17	59721480	59723481	BRIP1	Breast cancer
DE_00222	chr17	59788086	59790087	BRIP1	Breast cancer
DE_00231	chr17	7464409	7466410	TP53	Breast cancer
DE_00232	chr17	7531602	7539800	TP53	Breast cancer
DE_00233	chr17	7576002	7581800	TP53	Breast cancer
DE_00234	chr17	7620215	7622216	TP53	Breast cancer
DE_00247	chr20	55683202	55685000	BRIP1	Breast cancer
DE_00248	chr20	55700207	55702208	BRIP1	Breast cancer
DE_00249	chr20	55701731	55703732	BRIP1	Breast cancer
DE_00250	chr20	55773202	55775000	BRIP1	Breast cancer
DE_00251	chr20	55794802	55796000	BRIP1	Breast cancer
DE_00252	chr20	55828393	55830394	BRIP1	Breast cancer
DE_00254	chr2	202310602	202315600	CASP8	Breast cancer
DE_00255	chr2	202899002	202907600	CASP8	Breast cancer
DE_00260	chr22	29195386	29197387	CHEK2	Breast cancer
DE_00261	chr22	29195404	29197405	CHEK2	Breast cancer
DE_00263	chr22	29203202	29221400	CHEK2	Breast cancer
DE_00289	chr3	184918694	184920695	MAP3K13	Breast cancer
DE_00290	chr3	185215716	185217717	MAP3K13	Breast cancer
DE_00308	chr3	52208402	52213400	PBRM1	Breast cancer
DE_00309	chr3	52273602	52279400	PBRM1	Breast cancer
DE_00310	chr3	52720602	52733400	PBRM1	Breast cancer
DE_00316	chr5	131825021	131827022	RAD50	Breast cancer
DE_00317	chr5	131832561	131842800	RAD50	Breast cancer
DE_00318	chr5	131891812	131893813	RAD50	Breast cancer
DE_00319	chr5	131897457	131899458	RAD50	Breast cancer
DE_00321	chr5	132083402	132113200	RAD50	Breast cancer
DE_00328	chr5	55707402	55715400	MAP3K1	Breast cancer
DE_00329	chr5	55724802	55727400	MAP3K1	Breast cancer
DE_00330	chr5	55785602	55788000	MAP3K1	Breast cancer
DE_00331	chr5	55831915	55833916	MAP3K1	Breast cancer
DE_00332	chr5	55964002	55974800	MAP3K1	Breast cancer
DE_00333	chr6	150464402	150470200	ESR1	Breast cancer
DE_00334	chr6	151923498	151925498	ESR1	Breast cancer
DE_00335	chr6	151934148	151936149	ESR1	Breast cancer
DE_00336	chr6	151936602	151938200	ESR1	Breast cancer
DE_00337	chr6	151954202	151955600	ESR1	Breast cancer
DE_00338	chr6	151956875	151958876	ESR1	Breast cancer
DE_00339	chr6	151957185	151959186	ESR1	Breast cancer
DE_00340	chr6	151961602	151962000	ESR1	Breast cancer
DE_00341	chr6	152022202	152025200	ESR1	Breast cancer
DE_00342	chr6	152232402	152232800	ESR1	Breast cancer
DE_00343	chr6	152359637	152361637	ESR1	Breast cancer
DE_00344	chr6	156983421	156985422	ARID1B	Breast cancer
DE_00345	chr6	157035202	157045000	ARID1B	Breast cancer
DE_00346	chr6	157103602	157113000	ARID1B	Breast cancer
DE_00347	chr6	157141402	157155600	ARID1B	Breast cancer
DE_00348	chr6	157388974	157390975	ARID1B	Breast cancer
DE_00385	chr8	91585002	91588400	NBN	Breast cancer
DE_00387	chr9	139387202	139439400	NOTCH1	Breast cancer
DE_00388	chr9	139441002	139474600	NOTCH1	Breast cancer
DE_00389	chr9	139489602	139506800	NOTCH1	Breast cancer
DE_00390	chr9	139508202	139524200	NOTCH1	Breast cancer
DE_00391	chr9	139923202	139932200	NOTCH1	Breast cancer
DE_00408	chr2	202204602	202204800	CASP8	Breast cancer
DE_00412	chr20	32603402	32618600	RALY	Breast cancer
DE_00428	chr21	43795913	43797913	TFF1	Breast cancer
DE_00430	chr5	44705498	44707498	MRPS30, FGF10	Breast cancer
DE_00445	chr6	86245709	86247709	SNHG5	Breast cancer
DE_00448	chr6	86222316	86224316	SNHG5	Breast cancer
DE_00450	chr6	86257614	86259614	SNHG5	Breast cancer
DE_00485	chr6	151957815	151959815	ESR1, RMND1	Breast cancer
DE_00508	chr20	32645602	32658600	RALY	Breast cancer
DE_00520	chr1	121111052	121113052	NOTCH2	Breast cancer
DE_00536	chr21	43793402	43796800	TFF1	Breast cancer
DE_00538	chr10	123330602	123341000	FGFR2, FGER2	Breast cancer
DE_00551	chr16	52586002	52588400	TOX3	Breast cancer
DE_00561	chr10	123348002	123356600	FGFR2	Breast cancer
DE_00564	chr5	56029202	56034400	C5orf35	Breast cancer
DE_00572	chr16	52590402	52600200	TOX3	Breast cancer
DE_00600	chr6	86223053	86225053	SNHG5	Breast cancer
DE_00602	chr6	151948602	151950000	ESR1, RMND1, CCDC170	Breast cancer
DE_00603	chr2	217908802	217915800	IGFBP5	Breast cancer
DE_00605	chr6	86205202	86205800	SNHG5	Breast cancer
DE_00654	chr6	152431802	152435400	ESR1, RMND1	Breast cancer
DE_00659	chr6	151953002	151954000	ESR1	Breast cancer
DE_00661	chr6	86246799	86248799	SNHG5	Breast cancer
DE_00672	chr7	982022	987232	ADAP1	Breast cancer
DE_00673	chr20	46596925	46629770	SULF2	Breast cancer
DE_00674	chr20	46607484	46625994	SULF2	Breast cancer
DE_00675	chr20	52746491	52752686	SULF2	Breast cancer
DE_00676	chr20	46600794	46602794	SULF2	Breast cancer
DE_00677	chr20	46471574	46474237	SULF2	Breast cancer
DE_00678	chr20	46308194	46310194	SULF2	Breast cancer
DE_00679	chr20	46829594	46831594	SULF2	Breast cancer
DE_00680	chr20	46774657	46824217	SULF2	Breast cancer
DE_00681	chr20	46795661	46801089	SULF2	Breast cancer
DE_00682	chr20	47364594	47366594	SULF2	Breast cancer
DE_00683	chr20	46686594	46688594	SULF2	Breast cancer
DE_00684	chr20	45989520	45989795	SULF2	Breast cancer
DE_00685	chr4	49126444	49128444	OCIAD2	Breast cancer
DE_00686	chr4	49140244	49142244	OCIAD2	Breast cancer
DE_00687	chr4	49141844	49143844	OCIAD2	Breast cancer
DE_00688	chr20	62084557	62086557	NKAIN4	Breast cancer
DE_00689	chr20	62132357	62134357	NKAIN4	Breast cancer
DE_00690	chr20	61962405	61962555	NKAIN4	Breast cancer
DE_00691	chr20	61883425	61888283	NKAIN4	Breast cancer
DE_00692	chr20	61806805	61806955	NKAIN4	Breast cancer
DE_00693	chr10	374401	376401	ZMYND11	Breast cancer
DE_00694	chr10	124260	127839	ZMYND11	Breast cancer
DE_00695	chr12	53614134	53616134	RARG	Breast cancer
DE_00696	chr12	53689134	53691134	RARG	Breast cancer
DE_00697	chr12	53764134	53766134	RARG	Breast cancer
DE_00698	chr20	46180594	46182594	SULF2	Breast cancer
DE_00699	chr1	2614541	2616541	PANK4	Breast cancer
DE_00700	chr1	2616941	2618941	PANK4	Breast cancer
DE_00701	chr1	2246305	2246495	PANK4	Breast cancer
DE_00702	chr16	30669100	30671100	C16orf93, SRCAP	Breast cancer
DE_00703	chr16	30669505	30669790	C16orf93, ZNF48, SRCAP, PHKG2	Breast cancer
DE_00704	chr16	30749130	30756602	C16orf93	Breast cancer
DE_00705	chr16	30751900	30753900	C16orf93, PHKG2, SRCAP	Breast cancer
DE_00706	chr16	30934300	30936300	C16orf93, ZNF48, PHKG2	Breast cancer
DE_00707	chr16	31152700	31154700	C16orf93	Breast cancer
DE_00708	chr16	31152900	31154900	C16orf93	Breast cancer
DE_00709	chr16	31153505	31153675	C16orf93, PHKG2, SRCAP	Breast cancer
DE_00710	chr17	81140430	81154155	METRNL	Breast cancer
DE_00711	chr17	81145437	81154157	METRNL	Breast cancer
DE_00712	chr20	52699874	52705785	SULF2	Breast cancer
DE_00713	chr20	52700009	52706788	SULF2	Breast cancer
DE_00714	chr16	29910700	29912700	ZNF48	Breast cancer
DE_00715	chr16	30345100	30347100	ZNF48	Breast cancer
DE_00716	chr16	30346020	30346195	ZNF48, SRCAP	Breast cancer
DE_00717	chr16	30721242	30729414	SRCAP	Breast cancer
DE_00718	chr16	30747398	30755461	SRCAP	Breast cancer
DE_00719	chr8	145911793	145913793	ZNF517, RPL8	Breast cancer
DE_00720	chr4	190958607	190960607	FRG2	Breast cancer
DE_00721	chr1	2473421	2482159	PEX10	Breast cancer
DE_00722	chr1	2474240	2481266	PEX10	Breast cancer
DE_00723	chr1	2346941	2348941	PEX10	Breast cancer
DE_00724	chr1	2244941	2246941	PEX10	Breast cancer
DE_00725	chr20	60909409	60912143	LAMA5	Breast cancer
DE_00726	chr20	60998206	61000206	LAMA5	Breast cancer
DE_00727	chr20	61686356	61688356	LAMA5	Breast cancer
DE_00728	chr20	60876406	60878406	LAMA5	Breast cancer
DE_00729	chr12	52343734	52345734	KRT80	Breast cancer
DE_00730	chr12	53458934	53460934	KRT80	Breast cancer
DE_00731	chr12	52416134	52418134	KRT80	Breast cancer
DE_00732	chr12	52416734	52418734	KRT80	Breast cancer
DE_00733	chr4	1769135	1782393	FGFR3	Breast cancer
DE_00734	chr4	1762585	1762735	FGFR3	Breast cancer
DE_00735	chr17	61776669	61778669	DCAF7	Breast cancer
DE_00736	chr17	61513469	61515469	DCAF7	Breast cancer
DE_00737	chr17	61042869	61044869	DCAF7	Breast cancer
DE_00738	chr7	101929905	101930115	CUX1	Breast cancer
DE_00739	chr7	101358313	101363414	CUX1	Breast cancer
DE_00740	chr7	101360494	101364353	CUX1	Breast cancer
DE_00741	chr7	101582792	101593292	CUX1	Breast cancer
DE_00742	chr16	30749050	30754714	SRCAP	Breast cancer
DE_00743	chr22	50627110	50632030	TRABD	Breast cancer
DE_00744	chr22	50714605	50714910	TRABD	Breast cancer
DE_00745	chr22	50637674	50639674	TRABD	Breast cancer
DE_00746	chr22	50608540	50608695	TRABD	Breast cancer
DE_00747	chr4	1804443	1813395	FGFR3	Breast cancer
DE_00748	chr20	46775569	46780963	SULF2	Breast cancer
DE_00749	chr20	46778394	46780394	SULF2	Breast cancer
DE_00750	chr20	46697275	46716858	SULF2	Breast cancer
DE_00751	chr20	47374194	47376194	PREX1	Breast cancer
DE_00752	chr20	47374855	47379348	PREX1	Breast cancer
DE_00753	chr20	47119394	47121394	PREX1	Breast cancer
DE_00754	chr20	61888547	61900656	NKAIN4	Breast cancer
DE_00755	chr17	81024312	81026312	METRNL	Breast cancer
DE_00756	chr19	45980761	45982761	PPM1N	Breast cancer
DE_00757	chr19	45981680	45981935	PPM1N	Breast cancer
DE_00758	chr19	45972165	45972315	PPM1N	Breast cancer
DE_00759	chr19	46319965	46320115	PPM1N	Breast cancer
DE_00992	chr1	185903622	185904645	HMCN1	Breast cancer
DE_00993	chr1	21660551	21662029	ALPL	Breast cancer
DE_00995	chr1	46476793	46477209	MAST2	Breast cancer
DE_00996	chr15	78292337	78292883	ACSBG1	Breast cancer
DE_00997	chr1	928510	931954	ATAD3B	Breast cancer
DE_00998	chr20	62115827	62119284	ARFGAP1	Breast cancer
DE_00999	chr2	216531968	216533440	FN1	Breast cancer
DE_01000	chr5	1325957	1328153	CLPTM1L	Breast cancer
DE_01001	chr6	28948439	28951450	TRIM27	Breast cancer
DE_01002	chr8	579137	581436	ZNF596	Breast cancer
DE_01008	chr12	14407602	14416600	ATP7IP	Breast cancer
DE_01015	chr4	88923202	88924800	ABCG2	Breast cancer
DE_01059	chr4	89061202	89078800	ABCG2	Breast cancer
DE_00320	chr5	132007802	132009200	IL4	Bronchial asthma
DE_00584	chr11	112025156	112027156	IL-18	Bronchial asthma
DE_00498	chr1	162020000	162022000	NOS1AP	Cardiac disorders
DE_00623	chr1	162019969	162021969	NOS1AP	Cardiac disorders
DE_00419	chr9	22123402	22125200	ANRIL	Cardiovascular disease
DE_00471	chr13	72427002	72428800	DACH1	Cardiovascular disease
DE_00422	chr10	64445329	64445644	ADO	Celiac disease
DE_00528	chr8	11342973	11344973	FAM167A	Celiac disease
DE_00541	chr10	6074002	6104800	PFKFB3	Celiac disease
DE_00569	chr7	128572802	128578000	IRF5	Celiac disease
DE_00592	chr20	44739156	44740600	CD40	Celiac disease
DE_00614	chr10	6107202	6117600	PFKFB3	Celiac disease
DE_00628	chr21	45600202	45618000	ICOSLG	Celiac disease
DE_01055	chr6	12902202	12905800	EDN1	Cervical artery dissection
DE_00783	chrX	107711402	107712600	IRS4	Cervical squamous cell carcinoma and endocervical adenocarcinoma
